guid	text_clean	tag	img_path	img_exists	img_ok
627		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\627.jpg	True	True
3481		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3481.jpg	True	True
1910		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1910.jpg	True	True
1235		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1235.jpg	True	True
503		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\503.jpg	True	True
1849		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1849.jpg	True	True
1808		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1808.jpg	True	True
1018		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1018.jpg	True	True
991		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\991.jpg	True	True
1017		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1017.jpg	True	True
1865		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1865.jpg	True	True
712		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\712.jpg	True	True
1862		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1862.jpg	True	True
4884		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4884.jpg	True	True
1847		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1847.jpg	True	True
218		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\218.jpg	True	True
1695		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1695.jpg	True	True
3320		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3320.jpg	True	True
3456		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3456.jpg	True	True
4050		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4050.jpg	True	True
3209		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3209.jpg	True	True
1956		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1956.jpg	True	True
679		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\679.jpg	True	True
3051		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3051.jpg	True	True
2158		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2158.jpg	True	True
4663		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4663.jpg	True	True
2875		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2875.jpg	True	True
596		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\596.jpg	True	True
3484		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3484.jpg	True	True
105		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\105.jpg	True	True
4963		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4963.jpg	True	True
384		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\384.jpg	True	True
3517		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3517.jpg	True	True
2880		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2880.jpg	True	True
2366		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2366.jpg	True	True
4617		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4617.jpg	True	True
4892		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4892.jpg	True	True
4023		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4023.jpg	True	True
375		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\375.jpg	True	True
3485		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3485.jpg	True	True
4677		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4677.jpg	True	True
1601		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1601.jpg	True	True
811		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\811.jpg	True	True
66		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\66.jpg	True	True
3837		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3837.jpg	True	True
3721		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3721.jpg	True	True
2129		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2129.jpg	True	True
2070		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2070.jpg	True	True
1479		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1479.jpg	True	True
4350		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4350.jpg	True	True
875		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\875.jpg	True	True
4012		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4012.jpg	True	True
1486		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1486.jpg	True	True
1669		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1669.jpg	True	True
4091		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4091.jpg	True	True
838		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\838.jpg	True	True
3234		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3234.jpg	True	True
61		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\61.jpg	True	True
493		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\493.jpg	True	True
1980		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1980.jpg	True	True
216		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\216.jpg	True	True
2924		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2924.jpg	True	True
1979		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1979.jpg	True	True
1408		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1408.jpg	True	True
1351		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1351.jpg	True	True
4573		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4573.jpg	True	True
1158		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1158.jpg	True	True
4689		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4689.jpg	True	True
407		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\407.jpg	True	True
1694		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1694.jpg	True	True
3107		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3107.jpg	True	True
4465		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4465.jpg	True	True
1200		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1200.jpg	True	True
3095		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3095.jpg	True	True
4353		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4353.jpg	True	True
1006		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1006.jpg	True	True
2766		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2766.jpg	True	True
3772		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3772.jpg	True	True
1277		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1277.jpg	True	True
2024		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2024.jpg	True	True
3244		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3244.jpg	True	True
4241		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4241.jpg	True	True
4362		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4362.jpg	True	True
3515		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3515.jpg	True	True
4460		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4460.jpg	True	True
4134		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4134.jpg	True	True
1796		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1796.jpg	True	True
864		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\864.jpg	True	True
3557		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3557.jpg	True	True
3755		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3755.jpg	True	True
4341		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4341.jpg	True	True
4891		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4891.jpg	True	True
4766		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4766.jpg	True	True
3640		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3640.jpg	True	True
223		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\223.jpg	True	True
3526		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3526.jpg	True	True
3740		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3740.jpg	True	True
1117		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1117.jpg	True	True
335		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\335.jpg	True	True
4160		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4160.jpg	True	True
3904		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3904.jpg	True	True
3496		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3496.jpg	True	True
3388		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3388.jpg	True	True
212		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\212.jpg	True	True
252		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\252.jpg	True	True
19		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\19.jpg	True	True
4973		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4973.jpg	True	True
2069		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2069.jpg	True	True
337		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\337.jpg	True	True
799		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\799.jpg	True	True
3954		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3954.jpg	True	True
3703		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3703.jpg	True	True
2464		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2464.jpg	True	True
3343		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3343.jpg	True	True
3950		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3950.jpg	True	True
731		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\731.jpg	True	True
4956		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4956.jpg	True	True
4174		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4174.jpg	True	True
2801		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2801.jpg	True	True
4972		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4972.jpg	True	True
1002		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1002.jpg	True	True
1251		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1251.jpg	True	True
1427		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1427.jpg	True	True
3427		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3427.jpg	True	True
3360		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3360.jpg	True	True
3552		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3552.jpg	True	True
4234		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4234.jpg	True	True
3932		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3932.jpg	True	True
1746		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1746.jpg	True	True
632		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\632.jpg	True	True
3807		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3807.jpg	True	True
409		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\409.jpg	True	True
1379		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1379.jpg	True	True
3479		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3479.jpg	True	True
2881		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2881.jpg	True	True
3529		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3529.jpg	True	True
2374		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2374.jpg	True	True
2993		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2993.jpg	True	True
1064		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1064.jpg	True	True
3445		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3445.jpg	True	True
1405		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1405.jpg	True	True
4549		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4549.jpg	True	True
556		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\556.jpg	True	True
4393		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4393.jpg	True	True
5054		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\5054.jpg	True	True
1470		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1470.jpg	True	True
4600		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4600.jpg	True	True
2065		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2065.jpg	True	True
4780		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4780.jpg	True	True
3830		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3830.jpg	True	True
3124		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3124.jpg	True	True
490		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\490.jpg	True	True
2690		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2690.jpg	True	True
2468		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2468.jpg	True	True
1474		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1474.jpg	True	True
4477		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4477.jpg	True	True
2057		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2057.jpg	True	True
3493		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3493.jpg	True	True
4544		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4544.jpg	True	True
987		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\987.jpg	True	True
