guid,tag,text,text_clean,img_exists,img_ok,img_path
5008,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\5008.jpg
3614,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3614.jpg
3834,neutral,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3834.jpg
64,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\64.jpg
2388,neutral,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2388.jpg
3586,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3586.jpg
14,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\14.jpg
4325,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4325.jpg
3881,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3881.jpg
3341,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3341.jpg
194,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\194.jpg
1581,neutral,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1581.jpg
3501,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3501.jpg
1276,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1276.jpg
1457,neutral,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1457.jpg
2138,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2138.jpg
3918,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3918.jpg
5004,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\5004.jpg
3877,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3877.jpg
1310,neutral,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1310.jpg
1489,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1489.jpg
1118,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1118.jpg
1677,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1677.jpg
257,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\257.jpg
4649,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4649.jpg
3129,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3129.jpg
5024,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\5024.jpg
4060,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4060.jpg
2869,neutral,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2869.jpg
2985,neutral,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2985.jpg
1018,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1018.jpg
2458,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2458.jpg
1995,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1995.jpg
999,neutral,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\999.jpg
2694,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2694.jpg
366,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\366.jpg
4055,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4055.jpg
1453,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1453.jpg
119,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\119.jpg
959,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\959.jpg
1836,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1836.jpg
1985,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1985.jpg
5116,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\5116.jpg
2139,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2139.jpg
4156,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4156.jpg
1624,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1624.jpg
1819,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1819.jpg
3750,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3750.jpg
2628,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2628.jpg
818,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\818.jpg
3281,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3281.jpg
4942,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4942.jpg
3798,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3798.jpg
3078,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3078.jpg
3749,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3749.jpg
774,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\774.jpg
1124,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1124.jpg
1388,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1388.jpg
1937,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1937.jpg
2335,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2335.jpg
4640,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4640.jpg
1224,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1224.jpg
910,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\910.jpg
4311,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4311.jpg
2703,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2703.jpg
4867,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4867.jpg
3980,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3980.jpg
1917,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1917.jpg
2896,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2896.jpg
4293,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4293.jpg
4017,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4017.jpg
4228,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4228.jpg
2972,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2972.jpg
4427,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4427.jpg
3659,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3659.jpg
4954,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4954.jpg
544,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\544.jpg
1785,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1785.jpg
2845,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2845.jpg
4549,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4549.jpg
3245,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3245.jpg
1308,neutral,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1308.jpg
2937,neutral,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2937.jpg
2935,neutral,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2935.jpg
3200,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3200.jpg
1382,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1382.jpg
1440,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1440.jpg
1524,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1524.jpg
876,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\876.jpg
1491,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1491.jpg
4305,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4305.jpg
1427,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1427.jpg
3523,neutral,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3523.jpg
2047,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2047.jpg
1666,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1666.jpg
1363,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1363.jpg
2445,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2445.jpg
4116,neutral,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4116.jpg
5006,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\5006.jpg
3171,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3171.jpg
4502,neutral,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4502.jpg
3040,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3040.jpg
3590,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3590.jpg
2993,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2993.jpg
3968,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3968.jpg
2378,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2378.jpg
406,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\406.jpg
2430,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2430.jpg
207,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\207.jpg
2595,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2595.jpg
4332,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4332.jpg
700,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\700.jpg
4229,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4229.jpg
3026,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3026.jpg
1244,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1244.jpg
3404,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3404.jpg
1966,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1966.jpg
1554,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1554.jpg
4799,neutral,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4799.jpg
2436,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2436.jpg
4344,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4344.jpg
1098,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1098.jpg
4478,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4478.jpg
3668,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3668.jpg
1297,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1297.jpg
4767,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4767.jpg
1293,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1293.jpg
4083,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4083.jpg
829,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\829.jpg
550,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\550.jpg
4456,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4456.jpg
1465,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1465.jpg
3433,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3433.jpg
4779,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4779.jpg
4164,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4164.jpg
3354,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3354.jpg
61,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\61.jpg
1980,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1980.jpg
1492,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1492.jpg
3220,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3220.jpg
168,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\168.jpg
213,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\213.jpg
750,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\750.jpg
584,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\584.jpg
1631,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1631.jpg
3654,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3654.jpg
3396,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3396.jpg
1597,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1597.jpg
4328,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4328.jpg
183,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\183.jpg
2659,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2659.jpg
2053,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2053.jpg
3258,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3258.jpg
1087,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1087.jpg
1622,neutral,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1622.jpg
4480,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4480.jpg
4108,neutral,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4108.jpg
4514,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4514.jpg
80,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\80.jpg
3326,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3326.jpg
3985,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3985.jpg
3943,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3943.jpg
2403,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2403.jpg
4189,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4189.jpg
